DATAFLOW,LAST UPDATE,freq,unit,sex,indic_he,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EE:Estonia,2008,72.4,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EE:Estonia,2009,73.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EE:Estonia,2010,72.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EE:Estonia,2011,71.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EE:Estonia,2012,70.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EE:Estonia,2013,69.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EE:Estonia,2014,69.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EE:Estonia,2015,68.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EE:Estonia,2016,71.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EE:Estonia,2017,69.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EE:Estonia,2018,66.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EE:Estonia,2019,69.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EE:Estonia,2020,71.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EE:Estonia,2021,71.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EL:Greece,2004,80.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EL:Greece,2005,82.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EL:Greece,2006,82.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EL:Greece,2007,81.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EL:Greece,2008,79.8,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EL:Greece,2009,80.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EL:Greece,2010,81.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EL:Greece,2011,80.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EL:Greece,2012,77.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EL:Greece,2013,77.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EL:Greece,2014,77.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EL:Greece,2015,76.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EL:Greece,2016,77.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EL:Greece,2017,77.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EL:Greece,2018,78.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EL:Greece,2019,78.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EL:Greece,2020,79.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EL:Greece,2021,80.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,ES:Spain,2004,74.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,ES:Spain,2005,75.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,ES:Spain,2006,75.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,ES:Spain,2007,74.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,ES:Spain,2008,75.3,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,ES:Spain,2009,73.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,ES:Spain,2010,74.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,ES:Spain,2011,76.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,ES:Spain,2012,76.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,ES:Spain,2013,74.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,ES:Spain,2014,75.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,ES:Spain,2015,74.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,ES:Spain,2016,77.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,ES:Spain,2017,81.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,ES:Spain,2018,78.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,ES:Spain,2019,81.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,ES:Spain,2020,77.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,ES:Spain,2021,72.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU27_2020:European Union - 27 countries (from 2020),2004,78.2,e
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU27_2020:European Union - 27 countries (from 2020),2005,75.6,e
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU27_2020:European Union - 27 countries (from 2020),2006,75.7,e
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU27_2020:European Union - 27 countries (from 2020),2007,75.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU27_2020:European Union - 27 countries (from 2020),2008,74.7,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU27_2020:European Union - 27 countries (from 2020),2009,74.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU27_2020:European Union - 27 countries (from 2020),2010,75.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU27_2020:European Union - 27 countries (from 2020),2011,74.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU27_2020:European Union - 27 countries (from 2020),2012,74.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU27_2020:European Union - 27 countries (from 2020),2013,73.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU27_2020:European Union - 27 countries (from 2020),2014,73.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU27_2020:European Union - 27 countries (from 2020),2015,75.9,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU27_2020:European Union - 27 countries (from 2020),2016,76.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU27_2020:European Union - 27 countries (from 2020),2017,76.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU27_2020:European Union - 27 countries (from 2020),2018,76.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU27_2020:European Union - 27 countries (from 2020),2019,77.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU27_2020:European Union - 27 countries (from 2020),2020,77.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU27_2020:European Union - 27 countries (from 2020),2021,77.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2004,78.2,e
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2005,76.2,e
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2006,76.1,e
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2007,76.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2008,75.5,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2009,75.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2010,75.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2011,74.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2012,74.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2013,73.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2014,73.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2015,75.9,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2016,76.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2017,76.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2018,76.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FI:Finland,2004,64.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FI:Finland,2005,63.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FI:Finland,2006,63.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FI:Finland,2007,69.8,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FI:Finland,2008,71.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FI:Finland,2009,70.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FI:Finland,2010,69.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FI:Finland,2011,69.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FI:Finland,2012,67.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FI:Finland,2014,68.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FI:Finland,2015,66.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FI:Finland,2016,67.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FI:Finland,2017,66.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FI:Finland,2018,65.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FI:Finland,2019,64.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FI:Finland,2020,65.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FI:Finland,2021,73,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FR:France,2004,76.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FR:France,2005,77.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FR:France,2006,76.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FR:France,2007,76.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FR:France,2008,76.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FR:France,2009,74.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FR:France,2010,74.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FR:France,2011,74.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FR:France,2012,74.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FR:France,2013,75.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_0:Healthy life years at birth in percentage of the total life expectancy,FR:France,2014,74.6,
