,Unnamed: 0,metroreg,year,unit,gdp,area,population,dfunemp_sex,dfunemp_age,unemployment,iccs,Nr_Crimes,metroreg_d,metroreg_type,iccs_d,country,crimes,density,crime/population_log,density_log,unemp_log,gdp_log
339,6631,BE002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",146.0,1004.0,1041811.0,T:Total,Y15-29:From 15 to 29 years,11.2,ICCS050211,882,Antwerpen,M,Theft of a motorized land vehicle,BE,846.602694730618,103.7660358565737,6.741231511085086,6.9447238026343046,2.4159137783010487,4.983606621708336
343,6635,BE002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",146.0,1004.0,1041811.0,T:Total,Y15-74:From 15 to 74 years,33.7,ICCS050211,882,Antwerpen,M,Theft of a motorized land vehicle,BE,846.602694730618,103.7660358565737,6.741231511085086,6.9447238026343046,3.517497837358316,4.983606621708336
347,6795,BE002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",143.0,1004.0,1047030.0,T:Total,Y15-24:From 15 to 24 years,5.1,ICCS050211,651,Antwerpen,M,Theft of a motorized land vehicle,BE,621.7586888627833,104.28585657370517,6.432552057435538,6.949720842485631,1.62924053973028,4.962844630259907
351,6799,BE002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",143.0,1004.0,1047030.0,T:Total,Y15-29:From 15 to 29 years,9.2,ICCS050211,651,Antwerpen,M,Theft of a motorized land vehicle,BE,621.7586888627833,104.28585657370517,6.432552057435538,6.949720842485631,2.2192034840549946,4.962844630259907
355,6803,BE002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",143.0,1004.0,1047030.0,T:Total,Y15-74:From 15 to 74 years,23.3,ICCS050211,651,Antwerpen,M,Theft of a motorized land vehicle,BE,621.7586888627833,104.28585657370517,6.432552057435538,6.949720842485631,3.1484533605716547,4.962844630259907
359,6963,BE002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",142.0,1004.0,1053033.0,T:Total,Y15-24:From 15 to 24 years,5.2,ICCS050211,702,Antwerpen,M,Theft of a motorized land vehicle,BE,666.6457746338434,104.88376494023903,6.502258832333691,6.95543782940472,1.6486586255873816,4.955827057601261
363,6967,BE002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",142.0,1004.0,1053033.0,T:Total,Y15-29:From 15 to 29 years,7.6,ICCS050211,702,Antwerpen,M,Theft of a motorized land vehicle,BE,666.6457746338434,104.88376494023903,6.502258832333691,6.95543782940472,2.028148247292285,4.955827057601261
367,6971,BE002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",142.0,1004.0,1053033.0,T:Total,Y15-74:From 15 to 74 years,21.5,ICCS050211,702,Antwerpen,M,Theft of a motorized land vehicle,BE,666.6457746338434,104.88376494023903,6.502258832333691,6.95543782940472,3.068052935133617,4.955827057601261
371,7131,BE002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",143.0,1004.0,1059946.0,T:Total,Y15-24:From 15 to 24 years,5.6,ICCS050211,492,Antwerpen,M,Theft of a motorized land vehicle,BE,464.1745900262844,105.57231075697212,6.1402607530622175,6.96198122114269,1.7227665977411035,4.962844630259907
375,7135,BE002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",143.0,1004.0,1059946.0,T:Total,Y15-29:From 15 to 29 years,10.5,ICCS050211,492,Antwerpen,M,Theft of a motorized land vehicle,BE,464.1745900262844,105.57231075697212,6.1402607530622175,6.96198122114269,2.3513752571634776,4.962844630259907
379,7139,BE002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",143.0,1004.0,1059946.0,T:Total,Y15-74:From 15 to 74 years,24.1,ICCS050211,492,Antwerpen,M,Theft of a motorized land vehicle,BE,464.1745900262844,105.57231075697212,6.1402607530622175,6.96198122114269,3.1822118404966093,4.962844630259907
383,7167,BE003M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",135.0,1286.0,625402.0,T:Total,Y15-24:From 15 to 24 years,3.0,ICCS050211,502,Gent,M,Theft of a motorized land vehicle,BE,802.6837138352612,48.63157076205288,6.687960755701929,6.18685801715651,1.0986122886681098,4.90527477843843
387,7271,BE003M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",136.0,1286.0,634725.0,T:Total,Y15-24:From 15 to 24 years,3.1,ICCS050211,403,Gent,M,Theft of a motorized land vehicle,BE,634.9206349206349,49.356531881804045,6.453500006704541,6.201655208408852,1.1314021114911006,4.912654885736052
391,7275,BE003M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",136.0,1286.0,634725.0,T:Total,Y15-29:From 15 to 29 years,4.9,ICCS050211,403,Gent,M,Theft of a motorized land vehicle,BE,634.9206349206349,49.356531881804045,6.453500006704541,6.201655208408852,1.589235205116581,4.912654885736052
395,7279,BE003M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",136.0,1286.0,634725.0,T:Total,Y15-74:From 15 to 74 years,12.5,ICCS050211,403,Gent,M,Theft of a motorized land vehicle,BE,634.9206349206349,49.356531881804045,6.453500006704541,6.201655208408852,2.525728644308256,4.912654885736052
399,7439,BE003M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",136.0,1286.0,638941.0,T:Total,Y15-24:From 15 to 24 years,3.3,ICCS050211,459,Gent,M,Theft of a motorized land vehicle,BE,718.3761880987447,49.68437013996889,6.576993370696376,6.208275492530879,1.1939224684724346,4.912654885736052
403,7443,BE003M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",136.0,1286.0,638941.0,T:Total,Y15-29:From 15 to 29 years,6.0,ICCS050211,459,Gent,M,Theft of a motorized land vehicle,BE,718.3761880987447,49.68437013996889,6.576993370696376,6.208275492530879,1.791759469228055,4.912654885736052
407,7447,BE003M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",136.0,1286.0,638941.0,T:Total,Y15-74:From 15 to 74 years,10.8,ICCS050211,459,Gent,M,Theft of a motorized land vehicle,BE,718.3761880987447,49.68437013996889,6.576993370696376,6.208275492530879,2.379546134130174,4.912654885736052
411,7503,BE003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",134.0,1286.0,641782.0,T:Total,Y15-74:From 15 to 74 years,8.4,ICCS050211,316,Gent,M,Theft of a motorized land vehicle,BE,492.3790321324064,49.90528771384137,6.199248810406879,6.212712056346742,2.128231705849268,4.897839799950911
419,7667,BE003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",132.0,1286.0,646069.0,T:Total,Y15-29:From 15 to 29 years,2.8,ICCS050211,404,Gent,M,Theft of a motorized land vehicle,BE,625.3202057365389,50.238646967340586,6.438263847719079,6.219369683408781,1.029619417181158,4.882801922586371
423,7671,BE003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",132.0,1286.0,646069.0,T:Total,Y15-74:From 15 to 74 years,8.0,ICCS050211,404,Gent,M,Theft of a motorized land vehicle,BE,625.3202057365389,50.238646967340586,6.438263847719079,6.219369683408781,2.079441541679836,4.882801922586371
431,7835,BE003M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",137.0,1286.0,649850.0,T:Total,Y15-29:From 15 to 29 years,3.6,ICCS050211,298,Gent,M,Theft of a motorized land vehicle,BE,458.5673616988536,50.53265940902021,6.128107198459944,6.22520494121217,1.2809338454620642,4.919980925828125
435,7839,BE003M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",137.0,1286.0,649850.0,T:Total,Y15-74:From 15 to 74 years,8.3,ICCS050211,298,Gent,M,Theft of a motorized land vehicle,BE,458.5673616988536,50.53265940902021,6.128107198459944,6.22520494121217,2.1162555148025524,4.919980925828125
439,7999,BE004M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,559.0,555671.0,T:Total,Y15-24:From 15 to 24 years,5.1,ICCS050211,1350,Charleroi,M,Theft of a motorized land vehicle,BE,2429.4951509076413,99.40447227191412,7.795438757922024,6.901782198319626,1.62924053973028,4.276666119016055
443,8003,BE004M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,559.0,555671.0,T:Total,Y15-29:From 15 to 29 years,9.5,ICCS050211,1350,Charleroi,M,Theft of a motorized land vehicle,BE,2429.4951509076413,99.40447227191412,7.795438757922024,6.901782198319626,2.2512917986064958,4.276666119016055
447,8007,BE004M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,559.0,555671.0,T:Total,Y15-74:From 15 to 74 years,23.6,ICCS050211,1350,Charleroi,M,Theft of a motorized land vehicle,BE,2429.4951509076413,99.40447227191412,7.795438757922024,6.901782198319626,3.1612467120315646,4.276666119016055
451,8167,BE004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,559.0,555670.0,T:Total,Y15-24:From 15 to 24 years,3.5,ICCS050211,1144,Charleroi,M,Theft of a motorized land vehicle,BE,2058.775892166214,99.40429338103756,7.629866858056949,6.90178039869197,1.252762968495368,4.276666119016055
455,8171,BE004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,559.0,555670.0,T:Total,Y15-29:From 15 to 29 years,8.7,ICCS050211,1144,Charleroi,M,Theft of a motorized land vehicle,BE,2058.775892166214,99.40429338103756,7.629866858056949,6.90178039869197,2.163323025660538,4.276666119016055
459,8175,BE004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,559.0,555670.0,T:Total,Y15-74:From 15 to 74 years,23.5,ICCS050211,1144,Charleroi,M,Theft of a motorized land vehicle,BE,2058.775892166214,99.40429338103756,7.629866858056949,6.90178039869197,3.157000421150113,4.276666119016055
463,8335,BE004M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",69.0,559.0,556096.0,T:Total,Y15-24:From 15 to 24 years,4.6,ICCS050211,889,Charleroi,M,Theft of a motorized land vehicle,BE,1598.6448383013003,99.48050089445438,7.376911573279301,6.902546747043779,1.5260563034950492,4.23410650459726
467,8339,BE004M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",69.0,559.0,556096.0,T:Total,Y15-29:From 15 to 29 years,8.2,ICCS050211,889,Charleroi,M,Theft of a motorized land vehicle,BE,1598.6448383013003,99.48050089445438,7.376911573279301,6.902546747043779,2.1041341542702074,4.23410650459726
471,8343,BE004M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",69.0,559.0,556096.0,T:Total,Y15-74:From 15 to 74 years,23.2,ICCS050211,889,Charleroi,M,Theft of a motorized land vehicle,BE,1598.6448383013003,99.48050089445438,7.376911573279301,6.902546747043779,3.1441522786722644,4.23410650459726
475,8503,BE004M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,559.0,557130.0,T:Total,Y15-24:From 15 to 24 years,2.4,ICCS050211,771,Charleroi,M,Theft of a motorized land vehicle,BE,1383.878089494373,99.6654740608229,7.2326450466723955,6.904404411700109,0.8754687373538999,4.248495242049359
479,8507,BE004M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,559.0,557130.0,T:Total,Y15-29:From 15 to 29 years,5.2,ICCS050211,771,Charleroi,M,Theft of a motorized land vehicle,BE,1383.878089494373,99.6654740608229,7.2326450466723955,6.904404411700109,1.6486586255873816,4.248495242049359
483,8511,BE004M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,559.0,557130.0,T:Total,Y15-74:From 15 to 74 years,18.5,ICCS050211,771,Charleroi,M,Theft of a motorized land vehicle,BE,1383.878089494373,99.6654740608229,7.2326450466723955,6.904404411700109,2.917770732084279,4.248495242049359
487,8567,BE005M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",89.0,1186.0,810166.0,T:Total,Y15-24:From 15 to 24 years,8.0,ICCS050211,1495,Liège,M,Theft of a motorized land vehicle,BE,1845.300839581024,68.31079258010118,7.520397599865813,6.526652864365577,2.079441541679836,4.48863636973214
491,8623,BE005M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",87.0,1186.0,812734.0,T:Total,Y15-24:From 15 to 24 years,8.6,ICCS050211,1270,Liège,M,Theft of a motorized land vehicle,BE,1562.6268865336017,68.52731871838111,7.35412358569492,6.52981757216432,2.151762203259462,4.465908118654584
495,8783,BE005M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",87.0,1186.0,816130.0,T:Total,Y15-24:From 15 to 24 years,6.1,ICCS050211,1075,Liège,M,Theft of a motorized land vehicle,BE,1317.1921140014458,68.81365935919055,7.183257563543387,6.53398735542498,1.8082887711792652,4.465908118654584
499,8787,BE005M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",87.0,1186.0,816130.0,T:Total,Y15-29:From 15 to 29 years,13.1,ICCS050211,1075,Liège,M,Theft of a motorized land vehicle,BE,1317.1921140014458,68.81365935919055,7.183257563543387,6.53398735542498,2.5726122302071057,4.465908118654584
503,8791,BE005M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",87.0,1186.0,816130.0,T:Total,Y15-74:From 15 to 74 years,40.0,ICCS050211,1075,Liège,M,Theft of a motorized land vehicle,BE,1317.1921140014458,68.81365935919055,7.183257563543387,6.53398735542498,3.688879454113936,4.465908118654584
507,8951,BE005M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",86.0,1186.0,818437.0,T:Total,Y15-24:From 15 to 24 years,6.7,ICCS050211,962,Liège,M,Theft of a motorized land vehicle,BE,1175.4111800908315,69.00817875210792,7.069373305866198,6.536810123206112,1.9021075263969205,4.454347296253507
511,8955,BE005M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",86.0,1186.0,818437.0,T:Total,Y15-29:From 15 to 29 years,14.9,ICCS050211,962,Liège,M,Theft of a motorized land vehicle,BE,1175.4111800908315,69.00817875210792,7.069373305866198,6.536810123206112,2.7013612129514133,4.454347296253507
515,8959,BE005M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",86.0,1186.0,818437.0,T:Total,Y15-74:From 15 to 74 years,38.8,ICCS050211,962,Liège,M,Theft of a motorized land vehicle,BE,1175.4111800908315,69.00817875210792,7.069373305866198,6.536810123206112,3.658420246629228,4.454347296253507
519,9119,BE005M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",85.0,1186.0,820356.0,T:Total,Y15-24:From 15 to 24 years,5.7,ICCS050211,977,Liège,M,Theft of a motorized land vehicle,BE,1190.9463696248945,69.16998313659359,7.082503538639413,6.5391520918099735,1.7404661748405046,4.442651256490317
523,9123,BE005M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",85.0,1186.0,820356.0,T:Total,Y15-29:From 15 to 29 years,9.9,ICCS050211,977,Liège,M,Theft of a motorized land vehicle,BE,1190.9463696248945,69.16998313659359,7.082503538639413,6.5391520918099735,2.2925347571405443,4.442651256490317
527,9127,BE005M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",85.0,1186.0,820356.0,T:Total,Y15-74:From 15 to 74 years,28.2,ICCS050211,977,Liège,M,Theft of a motorized land vehicle,BE,1190.9463696248945,69.16998313659359,7.082503538639413,6.5391520918099735,3.339321977944068,4.442651256490317
531,9287,BE005M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",85.0,1186.0,821653.0,T:Total,Y15-24:From 15 to 24 years,5.6,ICCS050211,857,Liège,M,Theft of a motorized land vehicle,BE,1043.0193767928797,69.27934232715009,6.949875032769604,6.540731864234779,1.7227665977411035,4.442651256490317
