,Unnamed: 0,metroreg,year,unit,gdp,area,population,dfunemp_sex,dfunemp_age,unemployment,iccs,Nr_Crimes,metroreg_d,metroreg_type,iccs_d,country,crimes,density,crime/population_log,density_log,unemp_log,gdp_log
344,6792,BE002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",143.0,1004.0,1047030.0,T:Total,Y15-24:From 15 to 24 years,5.1,ICCS0101,11,Antwerpen,M,Intentional homicide,BE,10.505907185085432,104.28585657370517,2.35193768802534,6.949720842485631,1.62924053973028,4.962844630259907
348,6796,BE002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",143.0,1004.0,1047030.0,T:Total,Y15-29:From 15 to 29 years,9.2,ICCS0101,11,Antwerpen,M,Intentional homicide,BE,10.505907185085432,104.28585657370517,2.35193768802534,6.949720842485631,2.2192034840549946,4.962844630259907
352,6800,BE002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",143.0,1004.0,1047030.0,T:Total,Y15-74:From 15 to 74 years,23.3,ICCS0101,11,Antwerpen,M,Intentional homicide,BE,10.505907185085432,104.28585657370517,2.35193768802534,6.949720842485631,3.1484533605716547,4.962844630259907
356,6960,BE002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",142.0,1004.0,1053033.0,T:Total,Y15-24:From 15 to 24 years,5.2,ICCS0101,13,Antwerpen,M,Intentional homicide,BE,12.345292122848951,104.88376494023903,2.513274785769416,6.95543782940472,1.6486586255873816,4.955827057601261
360,6964,BE002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",142.0,1004.0,1053033.0,T:Total,Y15-29:From 15 to 29 years,7.6,ICCS0101,13,Antwerpen,M,Intentional homicide,BE,12.345292122848951,104.88376494023903,2.513274785769416,6.95543782940472,2.028148247292285,4.955827057601261
364,6968,BE002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",142.0,1004.0,1053033.0,T:Total,Y15-74:From 15 to 74 years,21.5,ICCS0101,13,Antwerpen,M,Intentional homicide,BE,12.345292122848951,104.88376494023903,2.513274785769416,6.95543782940472,3.068052935133617,4.955827057601261
368,7128,BE002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",143.0,1004.0,1059946.0,T:Total,Y15-24:From 15 to 24 years,5.6,ICCS0101,15,Antwerpen,M,Intentional homicide,BE,14.151664330069645,105.57231075697212,2.64983223767212,6.96198122114269,1.7227665977411035,4.962844630259907
372,7132,BE002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",143.0,1004.0,1059946.0,T:Total,Y15-29:From 15 to 29 years,10.5,ICCS0101,15,Antwerpen,M,Intentional homicide,BE,14.151664330069645,105.57231075697212,2.64983223767212,6.96198122114269,2.3513752571634776,4.962844630259907
376,7136,BE002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",143.0,1004.0,1059946.0,T:Total,Y15-74:From 15 to 74 years,24.1,ICCS0101,15,Antwerpen,M,Intentional homicide,BE,14.151664330069645,105.57231075697212,2.64983223767212,6.96198122114269,3.1822118404966093,4.962844630259907
380,7164,BE003M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",135.0,1286.0,625402.0,T:Total,Y15-24:From 15 to 24 years,3.0,ICCS0101,7,Gent,M,Intentional homicide,BE,11.19280079053153,48.63157076205288,2.415270785065513,6.18685801715651,1.0986122886681098,4.90527477843843
384,7268,BE003M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",136.0,1286.0,634725.0,T:Total,Y15-24:From 15 to 24 years,3.1,ICCS0101,4,Gent,M,Intentional homicide,BE,6.301941785812754,49.356531881804045,1.8408578058777485,6.201655208408852,1.1314021114911006,4.912654885736052
388,7272,BE003M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",136.0,1286.0,634725.0,T:Total,Y15-29:From 15 to 29 years,4.9,ICCS0101,4,Gent,M,Intentional homicide,BE,6.301941785812754,49.356531881804045,1.8408578058777485,6.201655208408852,1.589235205116581,4.912654885736052
392,7276,BE003M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",136.0,1286.0,634725.0,T:Total,Y15-74:From 15 to 74 years,12.5,ICCS0101,4,Gent,M,Intentional homicide,BE,6.301941785812754,49.356531881804045,1.8408578058777485,6.201655208408852,2.525728644308256,4.912654885736052
396,7436,BE003M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",136.0,1286.0,638941.0,T:Total,Y15-24:From 15 to 24 years,3.3,ICCS0101,8,Gent,M,Intentional homicide,BE,12.520717875359384,49.68437013996889,2.5273847023156666,6.208275492530879,1.1939224684724346,4.912654885736052
400,7440,BE003M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",136.0,1286.0,638941.0,T:Total,Y15-29:From 15 to 29 years,6.0,ICCS0101,8,Gent,M,Intentional homicide,BE,12.520717875359384,49.68437013996889,2.5273847023156666,6.208275492530879,1.791759469228055,4.912654885736052
404,7444,BE003M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",136.0,1286.0,638941.0,T:Total,Y15-74:From 15 to 74 years,10.8,ICCS0101,8,Gent,M,Intentional homicide,BE,12.520717875359384,49.68437013996889,2.5273847023156666,6.208275492530879,2.379546134130174,4.912654885736052
408,7500,BE003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",134.0,1286.0,641782.0,T:Total,Y15-74:From 15 to 74 years,8.4,ICCS0101,6,Gent,M,Intentional homicide,BE,9.34896896453936,49.90528771384137,2.235266066048022,6.212712056346742,2.128231705849268,4.897839799950911
416,7664,BE003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",132.0,1286.0,646069.0,T:Total,Y15-29:From 15 to 29 years,2.8,ICCS0101,8,Gent,M,Intentional homicide,BE,12.382578331416614,50.238646967340586,2.5162905114377647,6.219369683408781,1.029619417181158,4.882801922586371
420,7668,BE003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",132.0,1286.0,646069.0,T:Total,Y15-74:From 15 to 74 years,8.0,ICCS0101,8,Gent,M,Intentional homicide,BE,12.382578331416614,50.238646967340586,2.5162905114377647,6.219369683408781,2.079441541679836,4.882801922586371
428,7832,BE003M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",137.0,1286.0,649850.0,T:Total,Y15-29:From 15 to 29 years,3.6,ICCS0101,2,Gent,M,Intentional homicide,BE,3.077633299992306,50.53265940902021,1.124160892514485,6.22520494121217,1.2809338454620642,4.919980925828125
432,7836,BE003M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",137.0,1286.0,649850.0,T:Total,Y15-74:From 15 to 74 years,8.3,ICCS0101,2,Gent,M,Intentional homicide,BE,3.077633299992306,50.53265940902021,1.124160892514485,6.22520494121217,2.1162555148025524,4.919980925828125
436,7996,BE004M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,559.0,555671.0,T:Total,Y15-24:From 15 to 24 years,5.1,ICCS0101,14,Charleroi,M,Intentional homicide,BE,25.194764527931092,99.40447227191412,3.226636216104807,6.901782198319626,1.62924053973028,4.276666119016055
440,8000,BE004M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,559.0,555671.0,T:Total,Y15-29:From 15 to 29 years,9.5,ICCS0101,14,Charleroi,M,Intentional homicide,BE,25.194764527931092,99.40447227191412,3.226636216104807,6.901782198319626,2.2512917986064958,4.276666119016055
444,8004,BE004M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,559.0,555671.0,T:Total,Y15-74:From 15 to 74 years,23.6,ICCS0101,14,Charleroi,M,Intentional homicide,BE,25.194764527931092,99.40447227191412,3.226636216104807,6.901782198319626,3.1612467120315646,4.276666119016055
448,8164,BE004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,559.0,555670.0,T:Total,Y15-24:From 15 to 24 years,3.5,ICCS0101,13,Charleroi,M,Intentional homicide,BE,23.39518059279788,99.40429338103756,3.152530043578742,6.90178039869197,1.252762968495368,4.276666119016055
452,8168,BE004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,559.0,555670.0,T:Total,Y15-29:From 15 to 29 years,8.7,ICCS0101,13,Charleroi,M,Intentional homicide,BE,23.39518059279788,99.40429338103756,3.152530043578742,6.90178039869197,2.163323025660538,4.276666119016055
456,8172,BE004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,559.0,555670.0,T:Total,Y15-74:From 15 to 74 years,23.5,ICCS0101,13,Charleroi,M,Intentional homicide,BE,23.39518059279788,99.40429338103756,3.152530043578742,6.90178039869197,3.157000421150113,4.276666119016055
460,8332,BE004M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",69.0,559.0,556096.0,T:Total,Y15-24:From 15 to 24 years,4.6,ICCS0101,17,Charleroi,M,Intentional homicide,BE,30.57026124985614,99.48050089445438,3.420027681821612,6.902546747043779,1.5260563034950492,4.23410650459726
464,8336,BE004M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",69.0,559.0,556096.0,T:Total,Y15-29:From 15 to 29 years,8.2,ICCS0101,17,Charleroi,M,Intentional homicide,BE,30.57026124985614,99.48050089445438,3.420027681821612,6.902546747043779,2.1041341542702074,4.23410650459726
468,8340,BE004M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",69.0,559.0,556096.0,T:Total,Y15-74:From 15 to 74 years,23.2,ICCS0101,17,Charleroi,M,Intentional homicide,BE,30.57026124985614,99.48050089445438,3.420027681821612,6.902546747043779,3.1441522786722644,4.23410650459726
472,8500,BE004M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,559.0,557130.0,T:Total,Y15-24:From 15 to 24 years,2.4,ICCS0101,11,Charleroi,M,Intentional homicide,BE,19.7440453754061,99.6654740608229,2.9828519459074365,6.904404411700109,0.8754687373538999,4.248495242049359
476,8504,BE004M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,559.0,557130.0,T:Total,Y15-29:From 15 to 29 years,5.2,ICCS0101,11,Charleroi,M,Intentional homicide,BE,19.7440453754061,99.6654740608229,2.9828519459074365,6.904404411700109,1.6486586255873816,4.248495242049359
480,8508,BE004M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,559.0,557130.0,T:Total,Y15-74:From 15 to 74 years,18.5,ICCS0101,11,Charleroi,M,Intentional homicide,BE,19.7440453754061,99.6654740608229,2.9828519459074365,6.904404411700109,2.917770732084279,4.248495242049359
484,8564,BE005M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",89.0,1186.0,810166.0,T:Total,Y15-24:From 15 to 24 years,8.0,ICCS0101,18,Liège,M,Intentional homicide,BE,22.217668971544104,68.31079258010118,3.100887871937191,6.526652864365577,2.079441541679836,4.48863636973214
488,8620,BE005M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",87.0,1186.0,812734.0,T:Total,Y15-24:From 15 to 24 years,8.6,ICCS0101,21,Liège,M,Intentional homicide,BE,25.838712297012307,68.52731871838111,3.2518738439657064,6.52981757216432,2.151762203259462,4.465908118654584
492,8780,BE005M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",87.0,1186.0,816130.0,T:Total,Y15-24:From 15 to 24 years,6.1,ICCS0101,22,Liège,M,Intentional homicide,BE,26.95648977491331,68.81365935919055,3.2942240763399395,6.53398735542498,1.8082887711792652,4.465908118654584
496,8784,BE005M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",87.0,1186.0,816130.0,T:Total,Y15-29:From 15 to 29 years,13.1,ICCS0101,22,Liège,M,Intentional homicide,BE,26.95648977491331,68.81365935919055,3.2942240763399395,6.53398735542498,2.5726122302071057,4.465908118654584
500,8788,BE005M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",87.0,1186.0,816130.0,T:Total,Y15-74:From 15 to 74 years,40.0,ICCS0101,22,Liège,M,Intentional homicide,BE,26.95648977491331,68.81365935919055,3.2942240763399395,6.53398735542498,3.688879454113936,4.465908118654584
504,8948,BE005M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",86.0,1186.0,818437.0,T:Total,Y15-24:From 15 to 24 years,6.7,ICCS0101,23,Liège,M,Intentional homicide,BE,28.10234630154795,69.00817875210792,3.335853071129641,6.536810123206112,1.9021075263969205,4.454347296253507
508,8952,BE005M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",86.0,1186.0,818437.0,T:Total,Y15-29:From 15 to 29 years,14.9,ICCS0101,23,Liège,M,Intentional homicide,BE,28.10234630154795,69.00817875210792,3.335853071129641,6.536810123206112,2.7013612129514133,4.454347296253507
512,8956,BE005M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",86.0,1186.0,818437.0,T:Total,Y15-74:From 15 to 74 years,38.8,ICCS0101,23,Liège,M,Intentional homicide,BE,28.10234630154795,69.00817875210792,3.335853071129641,6.536810123206112,3.658420246629228,4.454347296253507
516,9116,BE005M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",85.0,1186.0,820356.0,T:Total,Y15-24:From 15 to 24 years,5.7,ICCS0101,29,Liège,M,Intentional homicide,BE,35.35050636552911,69.16998313659359,3.565312716583104,6.5391520918099735,1.7404661748405046,4.442651256490317
520,9120,BE005M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",85.0,1186.0,820356.0,T:Total,Y15-29:From 15 to 29 years,9.9,ICCS0101,29,Liège,M,Intentional homicide,BE,35.35050636552911,69.16998313659359,3.565312716583104,6.5391520918099735,2.2925347571405443,4.442651256490317
524,9124,BE005M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",85.0,1186.0,820356.0,T:Total,Y15-74:From 15 to 74 years,28.2,ICCS0101,29,Liège,M,Intentional homicide,BE,35.35050636552911,69.16998313659359,3.565312716583104,6.5391520918099735,3.339321977944068,4.442651256490317
528,9284,BE005M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",85.0,1186.0,821653.0,T:Total,Y15-24:From 15 to 24 years,5.6,ICCS0101,16,Liège,M,Intentional homicide,BE,19.47294052355435,69.27934232715009,2.9690258364116056,6.540731864234779,1.7227665977411035,4.442651256490317
532,9288,BE005M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",85.0,1186.0,821653.0,T:Total,Y15-29:From 15 to 29 years,9.5,ICCS0101,16,Liège,M,Intentional homicide,BE,19.47294052355435,69.27934232715009,2.9690258364116056,6.540731864234779,2.2512917986064958,4.442651256490317
536,9292,BE005M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",85.0,1186.0,821653.0,T:Total,Y15-74:From 15 to 74 years,23.4,ICCS0101,16,Liège,M,Intentional homicide,BE,19.47294052355435,69.27934232715009,2.9690258364116056,6.540731864234779,3.152736022363656,4.442651256490317
540,9452,BE005M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",86.0,1186.0,824404.0,T:Total,Y15-24:From 15 to 24 years,5.7,ICCS0101,20,Liège,M,Intentional homicide,BE,24.25995021858215,69.51129848229343,3.1888268515180096,6.544074400442585,1.7404661748405046,4.454347296253507
544,9456,BE005M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",86.0,1186.0,824404.0,T:Total,Y15-29:From 15 to 29 years,10.5,ICCS0101,20,Liège,M,Intentional homicide,BE,24.25995021858215,69.51129848229343,3.1888268515180096,6.544074400442585,2.3513752571634776,4.454347296253507
548,9460,BE005M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",86.0,1186.0,824404.0,T:Total,Y15-74:From 15 to 74 years,27.2,ICCS0101,20,Liège,M,Intentional homicide,BE,24.25995021858215,69.51129848229343,3.1888268515180096,6.544074400442585,3.3032169733019514,4.454347296253507
