,Unnamed: 0,metroreg,year,unit,gdp,area,population,dfunemp_sex,dfunemp_age,unemployment,iccs,Nr_Crimes,metroreg_d,metroreg_type,iccs_d,country,crimes,density,crime/population_log,density_log,unemp_log,gdp_log
389,7273,BE003M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",136.0,1286.0,634725.0,T:Total,Y15-29:From 15 to 29 years,4.9,ICCS0401,525,Gent,M,Robbery,BE,827.129859387924,49.356531881804045,6.717961707349481,6.201655208408852,1.589235205116581,4.912654885736052
393,7277,BE003M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",136.0,1286.0,634725.0,T:Total,Y15-74:From 15 to 74 years,12.5,ICCS0401,525,Gent,M,Robbery,BE,827.129859387924,49.356531881804045,6.717961707349481,6.201655208408852,2.525728644308256,4.912654885736052
397,7437,BE003M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",136.0,1286.0,638941.0,T:Total,Y15-24:From 15 to 24 years,3.3,ICCS0401,442,Gent,M,Robbery,BE,691.769662613606,49.68437013996889,6.539253042713528,6.208275492530879,1.1939224684724346,4.912654885736052
401,7441,BE003M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",136.0,1286.0,638941.0,T:Total,Y15-29:From 15 to 29 years,6.0,ICCS0401,442,Gent,M,Robbery,BE,691.769662613606,49.68437013996889,6.539253042713528,6.208275492530879,1.791759469228055,4.912654885736052
405,7445,BE003M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",136.0,1286.0,638941.0,T:Total,Y15-74:From 15 to 74 years,10.8,ICCS0401,442,Gent,M,Robbery,BE,691.769662613606,49.68437013996889,6.539253042713528,6.208275492530879,2.379546134130174,4.912654885736052
409,7501,BE003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",134.0,1286.0,641782.0,T:Total,Y15-74:From 15 to 74 years,8.4,ICCS0401,489,Gent,M,Robbery,BE,761.9409706099578,49.90528771384137,6.635869086294839,6.212712056346742,2.128231705849268,4.897839799950911
417,7665,BE003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",132.0,1286.0,646069.0,T:Total,Y15-29:From 15 to 29 years,2.8,ICCS0401,480,Gent,M,Robbery,BE,742.9546998849969,50.238646967340586,6.610635073659865,6.219369683408781,1.029619417181158,4.882801922586371
421,7669,BE003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",132.0,1286.0,646069.0,T:Total,Y15-74:From 15 to 74 years,8.0,ICCS0401,480,Gent,M,Robbery,BE,742.9546998849969,50.238646967340586,6.610635073659865,6.219369683408781,2.079441541679836,4.882801922586371
429,7833,BE003M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",137.0,1286.0,649850.0,T:Total,Y15-29:From 15 to 29 years,3.6,ICCS0401,346,Gent,M,Robbery,BE,532.430560898669,50.53265940902021,6.277452487012264,6.22520494121217,1.2809338454620642,4.919980925828125
433,7837,BE003M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",137.0,1286.0,649850.0,T:Total,Y15-74:From 15 to 74 years,8.3,ICCS0401,346,Gent,M,Robbery,BE,532.430560898669,50.53265940902021,6.277452487012264,6.22520494121217,2.1162555148025524,4.919980925828125
461,8333,BE004M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",69.0,559.0,556096.0,T:Total,Y15-24:From 15 to 24 years,4.6,ICCS0401,1152,Charleroi,M,Robbery,BE,2071.5847623431923,99.48050089445438,7.636069179021232,6.902546747043779,1.5260563034950492,4.23410650459726
465,8337,BE004M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",69.0,559.0,556096.0,T:Total,Y15-29:From 15 to 29 years,8.2,ICCS0401,1152,Charleroi,M,Robbery,BE,2071.5847623431923,99.48050089445438,7.636069179021232,6.902546747043779,2.1041341542702074,4.23410650459726
469,8341,BE004M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",69.0,559.0,556096.0,T:Total,Y15-74:From 15 to 74 years,23.2,ICCS0401,1152,Charleroi,M,Robbery,BE,2071.5847623431923,99.48050089445438,7.636069179021232,6.902546747043779,3.1441522786722644,4.23410650459726
473,8501,BE004M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,559.0,557130.0,T:Total,Y15-24:From 15 to 24 years,2.4,ICCS0401,890,Charleroi,M,Robbery,BE,1597.472762191948,99.6654740608229,7.376178135835251,6.904404411700109,0.8754687373538999,4.248495242049359
477,8505,BE004M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,559.0,557130.0,T:Total,Y15-29:From 15 to 29 years,5.2,ICCS0401,890,Charleroi,M,Robbery,BE,1597.472762191948,99.6654740608229,7.376178135835251,6.904404411700109,1.6486586255873816,4.248495242049359
481,8509,BE004M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,559.0,557130.0,T:Total,Y15-74:From 15 to 74 years,18.5,ICCS0401,890,Charleroi,M,Robbery,BE,1597.472762191948,99.6654740608229,7.376178135835251,6.904404411700109,2.917770732084279,4.248495242049359
541,9453,BE005M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",86.0,1186.0,824404.0,T:Total,Y15-24:From 15 to 24 years,5.7,ICCS0401,1379,Liège,M,Robbery,BE,1672.7235675712395,69.51129848229343,7.42220845575732,6.544074400442585,1.7404661748405046,4.454347296253507
545,9457,BE005M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",86.0,1186.0,824404.0,T:Total,Y15-29:From 15 to 29 years,10.5,ICCS0401,1379,Liège,M,Robbery,BE,1672.7235675712395,69.51129848229343,7.42220845575732,6.544074400442585,2.3513752571634776,4.454347296253507
549,9461,BE005M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",86.0,1186.0,824404.0,T:Total,Y15-74:From 15 to 74 years,27.2,ICCS0401,1379,Liège,M,Robbery,BE,1672.7235675712395,69.51129848229343,7.42220845575732,6.544074400442585,3.3032169733019514,4.454347296253507
553,9593,BE_NM,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",101.0,23950.0,4734893.0,T:Total,Y15-24:From 15 to 24 years,28.0,ICCS0401,3581,Non-metropolitan regions in Belgium,N,Robbery,BE,756.3000895690778,19.76990814196242,6.628438241292597,5.286746083831049,3.332204510175204,4.61512051684126
557,9597,BE_NM,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",101.0,23950.0,4734893.0,T:Total,Y15-29:From 15 to 29 years,46.4,ICCS0401,3581,Non-metropolitan regions in Belgium,N,Robbery,BE,756.3000895690778,19.76990814196242,6.628438241292597,5.286746083831049,3.8372994592322094,4.61512051684126
561,9601,BE_NM,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",101.0,23950.0,4734893.0,T:Total,Y15-74:From 15 to 74 years,108.2,ICCS0401,3581,Non-metropolitan regions in Belgium,N,Robbery,BE,756.3000895690778,19.76990814196242,6.628438241292597,5.286746083831049,4.6839813664123815,4.61512051684126
565,9657,BE_NM,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",100.0,23950.0,4751298.0,T:Total,Y15-74:From 15 to 74 years,93.9,ICCS0401,3150,Non-metropolitan regions in Belgium,N,Robbery,BE,662.9767276226412,19.838405010438414,6.496739887944811,5.290204799000081,4.542230386214217,4.605170185988092
569,9733,BE_NM,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",101.0,23950.0,4771070.0,T:Total,Y15-24:From 15 to 24 years,18.6,ICCS0401,3102,Non-metropolitan regions in Belgium,N,Robbery,BE,650.1686204562079,19.920960334029225,6.477231745333622,5.294357553528076,2.923161580719156,4.61512051684126
573,9737,BE_NM,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",101.0,23950.0,4771070.0,T:Total,Y15-29:From 15 to 29 years,32.4,ICCS0401,3102,Non-metropolitan regions in Belgium,N,Robbery,BE,650.1686204562079,19.920960334029225,6.477231745333622,5.294357553528076,3.478158422798284,4.61512051684126
577,9741,BE_NM,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",101.0,23950.0,4771070.0,T:Total,Y15-74:From 15 to 74 years,82.5,ICCS0401,3102,Non-metropolitan regions in Belgium,N,Robbery,BE,650.1686204562079,19.920960334029225,6.477231745333622,5.294357553528076,4.412798293340635,4.61512051684126
581,9849,BE_NM,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",104.0,23950.0,4797680.0,T:Total,Y15-29:From 15 to 29 years,34.0,ICCS0401,2424,Non-metropolitan regions in Belgium,N,Robbery,BE,505.2442013639926,20.03206680584551,6.2250418794519,5.299919422862518,3.5263605246161616,4.6443908991413725
585,9853,BE_NM,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",104.0,23950.0,4797680.0,T:Total,Y15-74:From 15 to 74 years,86.5,ICCS0401,2424,Non-metropolitan regions in Belgium,N,Robbery,BE,505.2442013639926,20.03206680584551,6.2250418794519,5.299919422862518,4.460144413937834,4.6443908991413725
589,10540,BG001MC,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",88.0,10797.0,1679207.0,T:Total,Y15-24:From 15 to 24 years,6.4,ICCS0401,1057,Sofia,M,Robbery,BG,629.4637885621011,15.552533111049366,6.444868327702902,5.04680861938447,1.8562979903656265,4.477336814478207
592,10569,BG001MC,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",91.0,10797.0,1681666.0,T:Total,Y15-24:From 15 to 24 years,5.9,ICCS0401,849,Sofia,M,Robbery,BG,504.8564935010876,15.575307955913681,6.224274217606074,5.048271929922406,1.7749523509116738,4.51085950651685
594,10610,BG001MC,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",93.0,10797.0,1682340.0,T:Total,Y15-24:From 15 to 24 years,4.3,ICCS0401,758,Sofia,M,Robbery,BG,450.56290642795153,15.581550430675188,6.110497704210059,5.048672642649446,1.4586150226995167,4.532599493153256
600,10694,BG001MC,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",94.0,10797.0,1681592.0,T:Total,Y15-74:From 15 to 74 years,26.4,ICCS0401,700,Sofia,M,Robbery,BG,416.2721992017089,15.574622580346391,6.031339371288101,5.048227924972437,3.2733640101522705,4.543294782270004
607,10805,BG001MC,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",96.0,10797.0,1679413.0,T:Total,Y15-74:From 15 to 74 years,19.5,ICCS0401,556,Sofia,M,Robbery,BG,331.0680577082588,15.554441048439381,5.802323966653386,5.04693128881433,2.970414465569701,4.564348191467836
615,10917,BG001MC,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",104.0,10797.0,1678041.0,T:Total,Y15-74:From 15 to 74 years,16.9,ICCS0401,527,Sofia,M,Robbery,BG,314.0566887221469,15.541733814948596,5.749573506945028,5.046114002813468,2.827313621929028,4.6443908991413725
623,11029,BG001MC,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",108.0,10797.0,1674651.0,T:Total,Y15-74:From 15 to 74 years,25.1,ICCS0401,482,Sofia,M,Robbery,BG,287.82116393206707,15.510336204501252,5.662339328692113,5.044091746575621,3.2228678461377385,4.68213122712422
627,11072,BG002M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",38.0,5961.0,678197.0,T:Total,Y15-24:From 15 to 24 years,7.5,ICCS0401,229,Plovdiv,M,Robbery,BG,337.6600014450078,11.377235363194094,5.822039476328524,4.734199553970064,2.0149030205422647,3.6375861597263857
630,11101,BG002M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",39.0,5961.0,675586.0,T:Total,Y15-24:From 15 to 24 years,4.5,ICCS0401,158,Plovdiv,M,Robbery,BG,233.87103936434443,11.333433987585975,5.454769849611069,4.730342210160245,1.5040773967762742,3.6635616461296463
632,11142,BG002M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",42.0,5961.0,673283.0,T:Total,Y15-24:From 15 to 24 years,3.3,ICCS0401,137,Plovdiv,M,Robbery,BG,203.48055720996965,11.294799530280155,5.315570458352474,4.726927494219998,1.1939224684724346,3.737669618283368
638,11226,BG002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",42.0,5961.0,671573.0,T:Total,Y15-74:From 15 to 74 years,15.6,ICCS0401,132,Plovdiv,M,Robbery,BG,196.55346477598115,11.266113068277134,5.2809344796747535,4.724384469655965,2.747270914255491,3.737669618283368
645,11337,BG002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",43.0,5961.0,669796.0,T:Total,Y15-74:From 15 to 74 years,11.6,ICCS0401,115,Plovdiv,M,Robbery,BG,171.69406804459865,11.236302633786277,5.145714218935035,4.721734936172563,2.451005098112319,3.7612001156935615
653,11449,BG002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",45.0,5961.0,668334.0,T:Total,Y15-74:From 15 to 74 years,7.6,ICCS0401,80,Plovdiv,M,Robbery,BG,119.7006287275524,11.211776547559134,4.7849938650777215,4.719549796340507,2.028148247292285,3.80666248977032
661,11561,BG002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",47.0,5961.0,666801.0,T:Total,Y15-74:From 15 to 74 years,9.2,ICCS0401,78,Plovdiv,M,Robbery,BG,116.97642924950624,11.18605938600906,4.761972455096155,4.7172533983377845,2.2192034840549946,3.8501476017100575
676,11758,BG003M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",49.0,3822.0,472654.0,T:Total,Y15-74:From 15 to 74 years,16.7,ICCS0401,144,Varna,M,Robbery,BG,304.6626073195192,12.366666666666669,5.719204958800731,4.817589773939326,2.815408719422709,3.8918202981106265
683,11869,BG003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",51.0,3822.0,472120.0,T:Total,Y15-74:From 15 to 74 years,9.7,ICCS0401,105,Varna,M,Robbery,BG,222.40108447005,12.352694924123496,5.404482438578793,4.816459344742787,2.272125885509337,3.9318256327243257
691,11981,BG003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",50.0,3822.0,471252.0,T:Total,Y15-74:From 15 to 74 years,6.7,ICCS0401,120,Varna,M,Robbery,BG,254.6408291105396,12.329984301412873,5.539854038979138,4.814619136966964,1.9021075263969205,3.912023005428146
699,12093,BG003M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",50.0,3822.0,469885.0,T:Total,Y15-74:From 15 to 74 years,4.8,ICCS0401,72,Varna,M,Robbery,BG,153.2289815593177,12.29421768707483,5.031933414084395,4.811714138095716,1.5686159179138452,3.912023005428146
714,12290,BG004M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",44.0,7751.0,412684.0,T:Total,Y15-74:From 15 to 74 years,16.8,ICCS0401,82,Burgas,M,Robbery,BG,198.69924688139108,5.324267836408206,5.291792359321051,3.974860299625964,2.8213788864092133,3.784189633918261
721,12401,BG004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",42.0,7751.0,411579.0,T:Total,Y15-74:From 15 to 74 years,10.3,ICCS0401,71,Burgas,M,Robbery,BG,172.50637180225425,5.310011611404979,5.150434173773307,3.972179114950772,2.33214389523559,3.737669618283368
729,12513,BG004M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",42.0,7751.0,410331.0,T:Total,Y15-74:From 15 to 74 years,7.1,ICCS0401,65,Burgas,M,Robbery,BG,158.40869931835516,5.293910463166043,5.065178397811391,3.969142283767008,1.9600947840472696,3.737669618283368
737,12625,BG004M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",36.0,7751.0,409265.0,T:Total,Y15-74:From 15 to 74 years,8.9,ICCS0401,41,Burgas,M,Robbery,BG,100.17959024104186,5.280157399045285,4.606964477693933,3.966541000693137,2.186051276738094,3.58351893845611
741,12668,BG_NM,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",33.0,82665.0,3999712.0,T:Total,Y15-24:From 15 to 24 years,28.9,ICCS0401,666,Non-metropolitan regions in Bulgaria,N,Robbery,BG,166.51198886319816,4.838458839895965,5.115067312012623,3.879181341506595,3.3638415951183864,3.49650756146648
744,12683,BG_NM,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",32.0,82665.0,3956958.0,T:Total,Y15-24:From 15 to 24 years,23.8,ICCS0401,565,Non-metropolitan regions in Bulgaria,N,Robbery,BG,142.78645363433225,4.786739248775177,4.961350182901076,3.868434531224194,3.169685580677429,3.4657359027997265
746,12724,BG_NM,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",33.0,82665.0,3911351.0,T:Total,Y15-24:From 15 to 24 years,16.4,ICCS0401,516,Non-metropolitan regions in Bulgaria,N,Robbery,BG,131.92372661006388,4.7315683783947255,4.882223926867386,3.856841821593005,2.797281334830153,3.49650756146648
