,metroreg,TIME_PERIOD,unit,gdp,area,population,dfunemp_sex,dfunemp_age,unemp per Tsd.,iccs,Nr_Crimes,metroreg_d,metroreg_type,iccs_d,country,crime/population,density,crime/population_log,density_log,unemp_log,gdp_log
1896,AT002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",129.0,3479.0,637532.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0101,3,Graz,M,Intentional homicide,AT,4.705646147958063,183.25150905432596,1.548763095799015,5.210859575681427,,4.859812404361672
1897,AT002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",129.0,3479.0,637532.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0401,144,Graz,M,Robbery,AT,225.87101510198704,183.25150905432596,5.419964106706906,5.210859575681427,,4.859812404361672
1898,AT002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",129.0,3479.0,637532.0,T:Total,Y15-24:From 15 to 24 years,,ICCS05012,638,Graz,M,Burglary of private residential premises,AT,1000.7340807990815,183.25150905432596,6.908489090475696,5.210859575681427,,4.859812404361672
1899,AT002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",129.0,3479.0,637532.0,T:Total,Y15-24:From 15 to 24 years,,ICCS050211,122,Graz,M,Theft of a motorized land vehicle,AT,191.36294335029456,183.25150905432596,5.254171851864162,5.210859575681427,,4.859812404361672
1900,AT002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",129.0,3479.0,637532.0,T:Total,Y15-74:From 15 to 74 years,12.1,ICCS0101,3,Graz,M,Intentional homicide,AT,4.705646147958063,183.25150905432596,1.548763095799015,5.210859575681427,2.4932054526026954,4.859812404361672
1901,AT002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",129.0,3479.0,637532.0,T:Total,Y15-74:From 15 to 74 years,12.1,ICCS0401,144,Graz,M,Robbery,AT,225.87101510198704,183.25150905432596,5.419964106706906,5.210859575681427,2.4932054526026954,4.859812404361672
1902,AT002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",129.0,3479.0,637532.0,T:Total,Y15-74:From 15 to 74 years,12.1,ICCS05012,638,Graz,M,Burglary of private residential premises,AT,1000.7340807990815,183.25150905432596,6.908489090475696,5.210859575681427,2.4932054526026954,4.859812404361672
1903,AT002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",129.0,3479.0,637532.0,T:Total,Y15-74:From 15 to 74 years,12.1,ICCS050211,122,Graz,M,Theft of a motorized land vehicle,AT,191.36294335029456,183.25150905432596,5.254171851864162,5.210859575681427,2.4932054526026954,4.859812404361672
2008,AT002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",129.0,3479.0,642134.0,T:Total,Y15-24:From 15 to 24 years,3.8,ICCS0101,1,Graz,M,Intentional homicide,AT,1.5573073532938606,184.57430296062086,0.4429582743303036,5.218052108482028,1.33500106673234,4.859812404361672
2009,AT002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",129.0,3479.0,642134.0,T:Total,Y15-24:From 15 to 24 years,3.8,ICCS0401,111,Graz,M,Robbery,AT,172.86111621561855,184.57430296062086,5.152488475642638,5.218052108482028,1.33500106673234,4.859812404361672
2010,AT002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",129.0,3479.0,642134.0,T:Total,Y15-24:From 15 to 24 years,3.8,ICCS05012,420,Graz,M,Burglary of private residential premises,AT,654.0690883834216,184.57430296062086,6.483212985607718,5.218052108482028,1.33500106673234,4.859812404361672
2011,AT002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",129.0,3479.0,642134.0,T:Total,Y15-24:From 15 to 24 years,3.8,ICCS050211,69,Graz,M,Theft of a motorized land vehicle,AT,107.45420737727639,184.57430296062086,4.677064778927563,5.218052108482028,1.33500106673234,4.859812404361672
2012,AT002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",129.0,3479.0,642134.0,T:Total,Y15-74:From 15 to 74 years,16.4,ICCS0101,1,Graz,M,Intentional homicide,AT,1.5573073532938606,184.57430296062086,0.4429582743303036,5.218052108482028,2.797281334830153,4.859812404361672
2013,AT002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",129.0,3479.0,642134.0,T:Total,Y15-74:From 15 to 74 years,16.4,ICCS0401,111,Graz,M,Robbery,AT,172.86111621561855,184.57430296062086,5.152488475642638,5.218052108482028,2.797281334830153,4.859812404361672
2014,AT002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",129.0,3479.0,642134.0,T:Total,Y15-74:From 15 to 74 years,16.4,ICCS05012,420,Graz,M,Burglary of private residential premises,AT,654.0690883834216,184.57430296062086,6.483212985607718,5.218052108482028,2.797281334830153,4.859812404361672
2015,AT002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",129.0,3479.0,642134.0,T:Total,Y15-74:From 15 to 74 years,16.4,ICCS050211,69,Graz,M,Theft of a motorized land vehicle,AT,107.45420737727639,184.57430296062086,4.677064778927563,5.218052108482028,2.797281334830153,4.859812404361672
2068,AT003M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",145.0,4404.0,765295.0,T:Total,Y15-24:From 15 to 24 years,4.6,ICCS0101,2,Linz,M,Intentional homicide,AT,2.6133713143297683,173.77270663033605,0.9606410791331501,5.157748161548499,1.5260563034950492,4.976733742420574
2069,AT003M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",145.0,4404.0,765295.0,T:Total,Y15-24:From 15 to 24 years,4.6,ICCS0401,171,Linz,M,Robbery,AT,223.44324737519517,173.77270663033605,5.4091574550758645,5.157748161548499,1.5260563034950492,4.976733742420574
2070,AT003M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",145.0,4404.0,765295.0,T:Total,Y15-24:From 15 to 24 years,4.6,ICCS05012,880,Linz,M,Burglary of private residential premises,AT,1149.883378305098,173.77270663033605,7.047415806045457,5.157748161548499,1.5260563034950492,4.976733742420574
2071,AT003M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",145.0,4404.0,765295.0,T:Total,Y15-24:From 15 to 24 years,4.6,ICCS050211,85,Linz,M,Theft of a motorized land vehicle,AT,111.06828085901515,173.77270663033605,4.710145155063521,5.157748161548499,1.5260563034950492,4.976733742420574
2124,AT003M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",144.0,4404.0,772849.0,T:Total,Y15-24:From 15 to 24 years,5.2,ICCS0101,6,Linz,M,Intentional homicide,AT,7.763482905457599,175.48796548592188,2.049431061524845,5.1675704678249135,1.6486586255873816,4.969813299576001
2125,AT003M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",144.0,4404.0,772849.0,T:Total,Y15-24:From 15 to 24 years,5.2,ICCS0401,174,Linz,M,Robbery,AT,225.14100425827039,175.48796548592188,5.416726891511319,5.1675704678249135,1.6486586255873816,4.969813299576001
2126,AT003M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",144.0,4404.0,772849.0,T:Total,Y15-24:From 15 to 24 years,5.2,ICCS05012,1224,Linz,M,Burglary of private residential premises,AT,1583.7505127133502,175.48796548592188,7.367551055369061,5.1675704678249135,1.6486586255873816,4.969813299576001
2127,AT003M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",144.0,4404.0,772849.0,T:Total,Y15-24:From 15 to 24 years,5.2,ICCS050211,119,Linz,M,Theft of a motorized land vehicle,AT,153.9757442915757,175.48796548592188,5.036795085408319,5.1675704678249135,1.6486586255873816,4.969813299576001
2180,AT003M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",142.0,4404.0,782926.0,T:Total,Y15-24:From 15 to 24 years,4.4,ICCS0101,5,Linz,M,Intentional homicide,AT,6.386299599195837,177.77611262488648,1.85415500819303,5.180524964362774,1.4816045409242156,4.955827057601261
2181,AT003M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",142.0,4404.0,782926.0,T:Total,Y15-24:From 15 to 24 years,4.4,ICCS0401,175,Linz,M,Robbery,AT,223.5204859718543,177.77611262488648,5.409503069682444,5.180524964362774,1.4816045409242156,4.955827057601261
2182,AT003M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",142.0,4404.0,782926.0,T:Total,Y15-24:From 15 to 24 years,4.4,ICCS05012,843,Linz,M,Burglary of private residential premises,AT,1076.7301124244182,177.77611262488648,6.981684053760786,5.180524964362774,1.4816045409242156,4.955827057601261
2183,AT003M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",142.0,4404.0,782926.0,T:Total,Y15-24:From 15 to 24 years,4.4,ICCS050211,145,Linz,M,Theft of a motorized land vehicle,AT,185.20268837667928,177.77611262488648,5.221450838179504,5.180524964362774,1.4816045409242156,4.955827057601261
2288,AT003M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",140.0,4404.0,789811.0,T:Total,Y15-24:From 15 to 24 years,4.0,ICCS0101,3,Linz,M,Intentional homicide,AT,3.7983770800862486,179.33946412352407,1.3345738913180838,5.189280457471729,1.3862943611198906,4.941642422609304
2289,AT003M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",140.0,4404.0,789811.0,T:Total,Y15-24:From 15 to 24 years,4.0,ICCS0401,223,Linz,M,Robbery,AT,282.34602961974446,179.33946412352407,5.643133374110093,5.189280457471729,1.3862943611198906,4.941642422609304
2290,AT003M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",140.0,4404.0,789811.0,T:Total,Y15-24:From 15 to 24 years,4.0,ICCS05012,802,Linz,M,Burglary of private residential premises,AT,1015.4328060763904,179.33946412352407,6.923070210516489,5.189280457471729,1.3862943611198906,4.941642422609304
2291,AT003M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",140.0,4404.0,789811.0,T:Total,Y15-24:From 15 to 24 years,4.0,ICCS050211,106,Linz,M,Theft of a motorized land vehicle,AT,134.20932349638076,179.33946412352407,4.899400696762041,5.189280457471729,1.3862943611198906,4.941642422609304
2292,AT003M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",140.0,4404.0,789811.0,T:Total,Y15-74:From 15 to 74 years,17.7,ICCS0101,3,Linz,M,Intentional homicide,AT,3.7983770800862486,179.33946412352407,1.3345738913180838,5.189280457471729,2.8735646395797834,4.941642422609304
2293,AT003M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",140.0,4404.0,789811.0,T:Total,Y15-74:From 15 to 74 years,17.7,ICCS0401,223,Linz,M,Robbery,AT,282.34602961974446,179.33946412352407,5.643133374110093,5.189280457471729,2.8735646395797834,4.941642422609304
2294,AT003M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",140.0,4404.0,789811.0,T:Total,Y15-74:From 15 to 74 years,17.7,ICCS05012,802,Linz,M,Burglary of private residential premises,AT,1015.4328060763904,179.33946412352407,6.923070210516489,5.189280457471729,2.8735646395797834,4.941642422609304
2295,AT003M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",140.0,4404.0,789811.0,T:Total,Y15-74:From 15 to 74 years,17.7,ICCS050211,106,Linz,M,Theft of a motorized land vehicle,AT,134.20932349638076,179.33946412352407,4.899400696762041,5.189280457471729,2.8735646395797834,4.941642422609304
2400,AT003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",141.0,4404.0,795512.0,T:Total,Y15-24:From 15 to 24 years,3.9,ICCS0101,2,Linz,M,Intentional homicide,AT,2.5141041241364053,180.63396911898275,0.9219165270257219,5.196472713655927,1.3609765531356006,4.948759890378168
2401,AT003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",141.0,4404.0,795512.0,T:Total,Y15-24:From 15 to 24 years,3.9,ICCS0401,234,Linz,M,Robbery,AT,294.1501825239594,180.63396911898275,5.684090461823478,5.196472713655927,1.3609765531356006,4.948759890378168
2402,AT003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",141.0,4404.0,795512.0,T:Total,Y15-24:From 15 to 24 years,3.9,ICCS05012,898,Linz,M,Burglary of private residential premises,AT,1128.832751737246,180.63396911898275,7.028939414767977,5.196472713655927,1.3609765531356006,4.948759890378168
2403,AT003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",141.0,4404.0,795512.0,T:Total,Y15-24:From 15 to 24 years,3.9,ICCS050211,142,Linz,M,Theft of a motorized land vehicle,AT,178.5013928136848,180.63396911898275,5.184596404067038,5.196472713655927,1.3609765531356006,4.948759890378168
2404,AT003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",141.0,4404.0,795512.0,T:Total,Y15-74:From 15 to 74 years,14.6,ICCS0101,2,Linz,M,Intentional homicide,AT,2.5141041241364053,180.63396911898275,0.9219165270257219,5.196472713655927,2.681021528714291,4.948759890378168
2405,AT003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",141.0,4404.0,795512.0,T:Total,Y15-74:From 15 to 74 years,14.6,ICCS0401,234,Linz,M,Robbery,AT,294.1501825239594,180.63396911898275,5.684090461823478,5.196472713655927,2.681021528714291,4.948759890378168
2406,AT003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",141.0,4404.0,795512.0,T:Total,Y15-74:From 15 to 74 years,14.6,ICCS05012,898,Linz,M,Burglary of private residential premises,AT,1128.832751737246,180.63396911898275,7.028939414767977,5.196472713655927,2.681021528714291,4.948759890378168
2407,AT003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",141.0,4404.0,795512.0,T:Total,Y15-74:From 15 to 74 years,14.6,ICCS050211,142,Linz,M,Theft of a motorized land vehicle,AT,178.5013928136848,180.63396911898275,5.184596404067038,5.196472713655927,2.681021528714291,4.948759890378168
2512,AT003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",139.0,4404.0,801085.0,T:Total,Y15-24:From 15 to 24 years,3.1,ICCS0101,2,Linz,M,Intentional homicide,AT,2.49661396730684,181.89940962761125,0.9149354007504628,5.203453839931186,1.1314021114911006,4.9344739331306915
2513,AT003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",139.0,4404.0,801085.0,T:Total,Y15-24:From 15 to 24 years,3.1,ICCS0401,255,Linz,M,Robbery,AT,318.31828083162213,181.89940962761125,5.763051765348944,5.203453839931186,1.1314021114911006,4.9344739331306915
2514,AT003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",139.0,4404.0,801085.0,T:Total,Y15-24:From 15 to 24 years,3.1,ICCS05012,678,Linz,M,Burglary of private residential premises,AT,846.3521349170188,181.89940962761125,6.740935508130913,5.203453839931186,1.1314021114911006,4.9344739331306915
2515,AT003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",139.0,4404.0,801085.0,T:Total,Y15-24:From 15 to 24 years,3.1,ICCS050211,156,Linz,M,Theft of a motorized land vehicle,AT,194.73588944993352,181.89940962761125,5.271644227440055,5.203453839931186,1.1314021114911006,4.9344739331306915
2516,AT003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",139.0,4404.0,801085.0,T:Total,Y15-74:From 15 to 74 years,13.2,ICCS0101,2,Linz,M,Intentional homicide,AT,2.49661396730684,181.89940962761125,0.9149354007504628,5.203453839931186,2.580216829592325,4.9344739331306915
2517,AT003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",139.0,4404.0,801085.0,T:Total,Y15-74:From 15 to 74 years,13.2,ICCS0401,255,Linz,M,Robbery,AT,318.31828083162213,181.89940962761125,5.763051765348944,5.203453839931186,2.580216829592325,4.9344739331306915
