DATAFLOW,LAST UPDATE,freq,unit,sex,age,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EU27_2020:European Union - 27 countries (from 2020),2016,1.21,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EU27_2020:European Union - 27 countries (from 2020),2017,1.19,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EU27_2020:European Union - 27 countries (from 2020),2018,1.2,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EU27_2020:European Union - 27 countries (from 2020),2019,1.19,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EU27_2020:European Union - 27 countries (from 2020),2020,1.25,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2011,1.3,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2012,1.35,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2013,1.51,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2014,1.47,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2015,1.18,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2016,1.41,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2017,1.46,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2018,1.66,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2019,1.55,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2020,1.23,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FR:France,2011,1.85,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FR:France,2012,1.78,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FR:France,2013,1.51,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FR:France,2014,1.4,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FR:France,2015,1.47,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FR:France,2016,1.51,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FR:France,2017,1.37,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FR:France,2018,1.53,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FR:France,2019,1.42,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FR:France,2020,1.17,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HR:Croatia,2011,1.13,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HR:Croatia,2012,1.48,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HR:Croatia,2013,1.33,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HR:Croatia,2014,1.5,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HR:Croatia,2015,1.26,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HR:Croatia,2016,0.96,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HR:Croatia,2017,0.89,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HR:Croatia,2018,0.67,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HR:Croatia,2019,1.72,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HR:Croatia,2020,1.56,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HU:Hungary,2011,1.01,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HU:Hungary,2012,0.97,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HU:Hungary,2013,0.84,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HU:Hungary,2014,1.01,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HU:Hungary,2015,0.88,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HU:Hungary,2016,0.94,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HU:Hungary,2017,0.93,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HU:Hungary,2018,1.17,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HU:Hungary,2019,1.26,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,HU:Hungary,2020,1.17,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IE:Ireland,2011,0.05,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IE:Ireland,2012,0.08,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IE:Ireland,2013,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IE:Ireland,2014,0.27,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IE:Ireland,2015,0.34,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IE:Ireland,2016,0.31,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IE:Ireland,2017,0.37,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IE:Ireland,2018,0.04,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IE:Ireland,2019,0.17,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IE:Ireland,2020,0.29,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IS:Iceland,2011,1.11,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IS:Iceland,2012,1.42,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IS:Iceland,2013,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IS:Iceland,2014,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IS:Iceland,2015,0.99,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IS:Iceland,2016,2.02,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IS:Iceland,2017,0.61,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IS:Iceland,2018,0,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IS:Iceland,2019,1.27,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IS:Iceland,2020,0,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IT:Italy,2011,0.11,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IT:Italy,2012,0.13,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IT:Italy,2013,0.14,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IT:Italy,2014,0.1,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IT:Italy,2015,0.13,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IT:Italy,2016,0.12,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IT:Italy,2017,0.1,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IT:Italy,2018,0.12,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IT:Italy,2019,0.13,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,IT:Italy,2020,0.13,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LI:Liechtenstein,2011,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LI:Liechtenstein,2012,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LI:Liechtenstein,2013,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LI:Liechtenstein,2014,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LI:Liechtenstein,2015,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LI:Liechtenstein,2016,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LI:Liechtenstein,2017,0,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LI:Liechtenstein,2018,0,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LI:Liechtenstein,2019,0,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LI:Liechtenstein,2020,0,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LT:Lithuania,2011,0.25,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LT:Lithuania,2012,0.18,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LT:Lithuania,2013,0.31,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LT:Lithuania,2014,0.16,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LT:Lithuania,2015,0.12,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LT:Lithuania,2016,0.12,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LT:Lithuania,2017,0.19,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LT:Lithuania,2018,0.05,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LT:Lithuania,2019,0.14,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LT:Lithuania,2020,0.24,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LU:Luxembourg,2011,0.42,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LU:Luxembourg,2012,1.93,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LU:Luxembourg,2013,1.72,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LU:Luxembourg,2014,3.12,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LU:Luxembourg,2015,3.56,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LU:Luxembourg,2016,1.81,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LU:Luxembourg,2017,3.45,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LU:Luxembourg,2018,3.26,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LU:Luxembourg,2019,1.97,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LU:Luxembourg,2020,3.23,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LV:Latvia,2011,3.33,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LV:Latvia,2012,3.87,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LV:Latvia,2013,2.57,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LV:Latvia,2014,2.57,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LV:Latvia,2015,3.46,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LV:Latvia,2016,1.34,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LV:Latvia,2017,1.62,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LV:Latvia,2018,1.92,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LV:Latvia,2019,1.45,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,LV:Latvia,2020,2.02,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ME:Montenegro,2011,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ME:Montenegro,2012,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ME:Montenegro,2013,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ME:Montenegro,2014,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ME:Montenegro,2015,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ME:Montenegro,2016,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ME:Montenegro,2017,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ME:Montenegro,2018,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ME:Montenegro,2019,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ME:Montenegro,2020,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MK:North Macedonia,2011,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MK:North Macedonia,2012,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MK:North Macedonia,2013,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MK:North Macedonia,2014,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MK:North Macedonia,2015,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MK:North Macedonia,2016,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MK:North Macedonia,2017,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MK:North Macedonia,2018,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,F:Females,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MK:North Macedonia,2019,,
