DATAFLOW,LAST UPDATE,freq,unit,indic_is,ind_type,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,RS:Serbia,2016,,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,RS:Serbia,2017,47.68,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,RS:Serbia,2018,51.57,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,RS:Serbia,2019,54.82,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,RS:Serbia,2020,57.47,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,RS:Serbia,2021,60.31,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,RS:Serbia,2022,68.38,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,RS:Serbia,2023,70.24,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SE:Sweden,2011,53.56,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SE:Sweden,2013,56.72,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SE:Sweden,2014,65.18,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SE:Sweden,2015,62.48,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SE:Sweden,2016,70.15,b
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SE:Sweden,2017,70.75,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SE:Sweden,2018,70.36,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SE:Sweden,2019,72.22,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SE:Sweden,2020,72.90,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SE:Sweden,2021,71.51,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SE:Sweden,2022,71.08,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SE:Sweden,2023,73.43,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SI:Slovenia,2011,31.96,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SI:Slovenia,2013,38.28,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SI:Slovenia,2014,41.82,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SI:Slovenia,2015,37.37,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SI:Slovenia,2016,38.31,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SI:Slovenia,2017,45.16,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SI:Slovenia,2018,48.81,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SI:Slovenia,2019,52.09,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SI:Slovenia,2020,67.07,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SI:Slovenia,2021,63.61,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SI:Slovenia,2022,63.04,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SI:Slovenia,2023,63.46,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SK:Slovakia,2011,47.81,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SK:Slovakia,2013,48.60,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SK:Slovakia,2014,50.37,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SK:Slovakia,2015,53.64,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SK:Slovakia,2016,56.99,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SK:Slovakia,2017,58.74,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SK:Slovakia,2018,59.84,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SK:Slovakia,2019,59.24,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SK:Slovakia,2020,64.49,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SK:Slovakia,2021,64.58,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SK:Slovakia,2022,57.68,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,SK:Slovakia,2023,56.99,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,TR:Türkiye,2011,,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,TR:Türkiye,2013,31.58,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,TR:Türkiye,2014,38.19,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,TR:Türkiye,2015,41.47,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,TR:Türkiye,2016,48.06,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,TR:Türkiye,2017,54.14,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,TR:Türkiye,2018,59.76,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,TR:Türkiye,2019,60.18,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,TR:Türkiye,2020,62.31,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,TR:Türkiye,2021,60.08,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,TR:Türkiye,2022,70.85,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,TR:Türkiye,2023,74.59,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,UK:United Kingdom,2011,49.68,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,UK:United Kingdom,2013,58.12,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,UK:United Kingdom,2014,59.82,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,UK:United Kingdom,2015,65.66,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,UK:United Kingdom,2016,68.75,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,UK:United Kingdom,2017,71.22,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,UK:United Kingdom,2018,69.75,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,UK:United Kingdom,2019,73.13,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,UK:United Kingdom,2020,75.71,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,UK:United Kingdom,2021,,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,UK:United Kingdom,2022,,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,UK:United Kingdom,2023,,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,XK:Kosovo*,2011,,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,XK:Kosovo*,2013,,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,XK:Kosovo*,2014,,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,XK:Kosovo*,2015,,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,XK:Kosovo*,2016,,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,XK:Kosovo*,2017,56.50,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,XK:Kosovo*,2018,63.27,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,XK:Kosovo*,2019,67.90,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,XK:Kosovo*,2020,82.97,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,XK:Kosovo*,2021,,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,XK:Kosovo*,2022,,
ESTAT:TIN00127(1.0),03/01/24 23:00:00,A:Annual,PC_IND:Percentage of individuals,"I_IUSNET:Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL:All Individuals,XK:Kosovo*,2023,,
