DATAFLOW,LAST UPDATE,freq,unit,iccs,metroreg,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE004M:Charleroi,2015,13,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE004M:Charleroi,2016,14,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE004M:Charleroi,2017,14,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE004M:Charleroi,2018,13,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE004M:Charleroi,2019,17,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE004M:Charleroi,2020,11,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE005M:Liège,2008,31,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE005M:Liège,2009,24,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE005M:Liège,2010,24,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE005M:Liège,2011,23,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE005M:Liège,2012,23,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE005M:Liège,2013,21,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE005M:Liège,2014,18,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE005M:Liège,2015,21,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE005M:Liège,2016,22,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE005M:Liège,2017,23,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE005M:Liège,2018,29,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE005M:Liège,2019,16,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE005M:Liège,2020,20,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE007M:Namur,2008,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE007M:Namur,2009,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE007M:Namur,2010,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE007M:Namur,2011,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE007M:Namur,2012,8,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE007M:Namur,2013,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE007M:Namur,2014,7,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE007M:Namur,2015,9,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE007M:Namur,2016,6,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE007M:Namur,2017,25,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE007M:Namur,2018,10,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE007M:Namur,2019,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE007M:Namur,2020,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE_NM:Non-metropolitan regions in Belgium,2008,63,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE_NM:Non-metropolitan regions in Belgium,2009,63,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE_NM:Non-metropolitan regions in Belgium,2010,63,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE_NM:Non-metropolitan regions in Belgium,2011,88,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE_NM:Non-metropolitan regions in Belgium,2012,71,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE_NM:Non-metropolitan regions in Belgium,2013,66,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE_NM:Non-metropolitan regions in Belgium,2014,82,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE_NM:Non-metropolitan regions in Belgium,2015,96,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE_NM:Non-metropolitan regions in Belgium,2016,73,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE_NM:Non-metropolitan regions in Belgium,2017,67,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE_NM:Non-metropolitan regions in Belgium,2018,72,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE_NM:Non-metropolitan regions in Belgium,2019,48,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BE_NM:Non-metropolitan regions in Belgium,2020,46,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG:Bulgaria,2008,153,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG:Bulgaria,2009,142,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG:Bulgaria,2010,137,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG:Bulgaria,2011,121,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG:Bulgaria,2012,132,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG:Bulgaria,2013,104,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG:Bulgaria,2014,112,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG:Bulgaria,2015,126,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG:Bulgaria,2016,80,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG:Bulgaria,2017,95,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG:Bulgaria,2018,91,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG:Bulgaria,2019,80,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG:Bulgaria,2020,66,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG001MC:Sofia,2008,38,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG001MC:Sofia,2009,38,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG001MC:Sofia,2010,30,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG001MC:Sofia,2011,28,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG001MC:Sofia,2012,38,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG001MC:Sofia,2013,28,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG001MC:Sofia,2014,32,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG001MC:Sofia,2015,28,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG001MC:Sofia,2016,19,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG001MC:Sofia,2017,20,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG001MC:Sofia,2018,19,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG001MC:Sofia,2019,17,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG001MC:Sofia,2020,14,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG002M:Plovdiv,2008,16,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG002M:Plovdiv,2009,14,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG002M:Plovdiv,2010,7,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG002M:Plovdiv,2011,7,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG002M:Plovdiv,2012,10,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG002M:Plovdiv,2013,8,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG002M:Plovdiv,2014,8,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG002M:Plovdiv,2015,8,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG002M:Plovdiv,2016,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG002M:Plovdiv,2017,7,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG002M:Plovdiv,2018,6,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG002M:Plovdiv,2019,7,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG002M:Plovdiv,2020,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG003M:Varna,2008,9,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG003M:Varna,2009,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG003M:Varna,2010,6,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG003M:Varna,2011,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG003M:Varna,2012,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG003M:Varna,2013,6,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG003M:Varna,2014,6,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG003M:Varna,2015,11,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG003M:Varna,2016,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG003M:Varna,2017,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG003M:Varna,2018,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG003M:Varna,2019,10,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG003M:Varna,2020,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG004M:Burgas,2008,7,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG004M:Burgas,2009,11,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG004M:Burgas,2010,9,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG004M:Burgas,2011,11,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG004M:Burgas,2012,14,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG004M:Burgas,2013,6,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG004M:Burgas,2014,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG004M:Burgas,2015,11,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG004M:Burgas,2016,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG004M:Burgas,2017,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG004M:Burgas,2018,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG004M:Burgas,2019,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG004M:Burgas,2020,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG_NM:Non-metropolitan regions in Bulgaria,2008,83,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG_NM:Non-metropolitan regions in Bulgaria,2009,77,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG_NM:Non-metropolitan regions in Bulgaria,2010,85,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG_NM:Non-metropolitan regions in Bulgaria,2011,70,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG_NM:Non-metropolitan regions in Bulgaria,2012,69,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG_NM:Non-metropolitan regions in Bulgaria,2013,56,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG_NM:Non-metropolitan regions in Bulgaria,2014,63,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG_NM:Non-metropolitan regions in Bulgaria,2015,68,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG_NM:Non-metropolitan regions in Bulgaria,2016,51,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG_NM:Non-metropolitan regions in Bulgaria,2017,59,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG_NM:Non-metropolitan regions in Bulgaria,2018,57,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG_NM:Non-metropolitan regions in Bulgaria,2019,42,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,BG_NM:Non-metropolitan regions in Bulgaria,2020,39,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH:Switzerland,2009,51,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH:Switzerland,2010,52,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH:Switzerland,2011,46,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH:Switzerland,2012,45,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH:Switzerland,2013,57,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH:Switzerland,2014,41,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH:Switzerland,2015,57,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH:Switzerland,2016,45,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH:Switzerland,2017,45,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH:Switzerland,2018,50,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH:Switzerland,2019,46,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH:Switzerland,2020,47,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH001M:Zürich,2009,9,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH001M:Zürich,2010,14,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH001M:Zürich,2011,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH001M:Zürich,2012,6,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH001M:Zürich,2013,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH001M:Zürich,2014,10,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH001M:Zürich,2015,8,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH001M:Zürich,2016,10,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH001M:Zürich,2017,7,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH001M:Zürich,2018,7,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH001M:Zürich,2019,16,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH001M:Zürich,2020,6,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH002M:Genève,2009,8,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH002M:Genève,2010,6,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH002M:Genève,2011,6,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH002M:Genève,2012,7,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH002M:Genève,2013,6,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH002M:Genève,2014,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH002M:Genève,2015,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH002M:Genève,2016,6,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH002M:Genève,2017,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH002M:Genève,2018,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH002M:Genève,2019,7,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH002M:Genève,2020,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH003M:Basel,2012,9,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH003M:Basel,2013,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH003M:Basel,2014,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH003M:Basel,2015,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH003M:Basel,2016,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH003M:Basel,2017,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH003M:Basel,2018,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH003M:Basel,2019,6,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH004MC:Bern,2009,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH004MC:Bern,2010,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH004MC:Bern,2011,8,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH004MC:Bern,2012,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH004MC:Bern,2013,10,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH004MC:Bern,2014,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH004MC:Bern,2015,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH004MC:Bern,2016,6,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,CH004MC:Bern,2017,6,
